CustomerID,Cluster,Nombre_Cluster,Recency,Frequency,Monetary,UniqueProducts,AverageOrderValue,MonthlySpending,Products_Per_Order,PurchaseInterval,Is_UK,Weekend_Ratio
16919,3,Clientes de alto valor,157,11,2592.25,141,235.6590909090909,366.82783018867923,12.818181818181818,21.2,1,0.0
16921,1,Clientes de compra en fin de semana,62,1,154.18,50,154.18,154.18,50.0,0.0,1,1.0
16924,0,Clientes estándar de bajo valor,22,3,829.89,69,276.63,395.18571428571425,23.0,31.5,1,0.0
16926,0,Clientes estándar de bajo valor,372,1,230.25,14,230.25,230.25,14.0,0.0,1,0.0
16927,0,Clientes estándar de bajo valor,116,3,543.05,5,181.01666666666665,66.22560975609755,1.6666666666666667,123.0,1,0.0
16928,3,Clientes de alto valor,81,17,2805.5,68,165.02941176470588,287.25255972696243,4.0,18.3125,1,0.06435643564356436
16929,0,Clientes estándar de bajo valor,4,7,1295.39,51,185.0557142857143,255.66907894736846,7.285714285714286,25.333333333333332,1,0.0
16930,1,Clientes de compra en fin de semana,27,3,378.89,47,126.29666666666667,270.6357142857143,15.666666666666666,21.0,1,1.0
16932,0,Clientes estándar de bajo valor,54,1,150.23000000000002,44,150.23000000000002,150.23000000000002,44.0,0.0,1,0.0
16933,0,Clientes estándar de bajo valor,2,2,563.23,42,281.615,70.99537815126051,21.0,238.0,1,0.0
16934,1,Clientes de compra en fin de semana,55,2,931.03,59,465.515,931.03,29.5,0.0,1,1.0
16936,0,Clientes estándar de bajo valor,26,1,261.9,56,261.9,261.9,56.0,0.0,1,0.0
16938,1,Clientes de compra en fin de semana,9,4,2711.6800000000003,212,677.9200000000001,271.168,53.0,100.0,1,0.8468085106382979
16940,3,Clientes de alto valor,53,3,3049.88,226,1016.6266666666667,386.0607594936709,75.33333333333333,118.5,1,0.0
16942,2,Clientes activos de valor medio,13,9,1904.99,159,211.66555555555556,265.8125581395349,17.666666666666668,26.875,1,0.2996389891696751
16943,0,Clientes estándar de bajo valor,212,3,816.73,23,272.24333333333334,228.9897196261682,7.666666666666667,53.5,1,0.0
16945,3,Clientes de alto valor,22,19,4345.5,137,228.71052631578948,386.839762611276,7.2105263157894735,18.72222222222222,1,0.08032128514056225
16947,0,Clientes estándar de bajo valor,236,1,406.48,21,406.48,406.48,21.0,0.0,1,0.0
16948,2,Clientes activos de valor medio,139,3,435.02,15,145.00666666666666,69.78930481283422,5.0,93.5,1,0.47368421052631576
16949,2,Clientes activos de valor medio,4,6,1286.27,57,214.37833333333333,123.2846645367412,9.5,62.6,1,0.35
16950,2,Clientes activos de valor medio,57,3,1178.56,39,392.8533333333333,113.68745980707395,13.0,155.5,1,0.5714285714285714
16951,0,Clientes estándar de bajo valor,135,3,1277.75,73,425.9166666666667,225.48529411764704,24.333333333333332,85.0,1,0.0
16952,0,Clientes estándar de bajo valor,110,2,167.61,16,83.805,167.61,8.0,0.0,1,0.0
16953,0,Clientes estándar de bajo valor,31,1,20.8,1,20.8,20.8,1.0,0.0,1,0.0
16954,3,Clientes de alto valor,1,9,2085.08,40,231.67555555555555,174.24066852367687,4.444444444444445,44.875,1,0.14814814814814814
16955,0,Clientes estándar de bajo valor,185,4,518.67,18,129.6675,82.32857142857142,4.5,63.0,1,0.0
16956,0,Clientes estándar de bajo valor,18,1,308.74,16,308.74,308.74,16.0,0.0,1,0.0
16957,0,Clientes estándar de bajo valor,240,2,416.64,15,208.32,297.6,7.5,42.0,1,0.0
16959,0,Clientes estándar de bajo valor,88,1,117.35000000000001,7,117.35000000000001,117.35000000000001,7.0,0.0,1,0.0
16960,0,Clientes estándar de bajo valor,39,3,505.1,91,168.36666666666667,70.80841121495327,30.333333333333332,107.0,1,0.0
16961,0,Clientes estándar de bajo valor,117,1,234.17000000000002,14,234.17000000000002,234.17000000000002,14.0,0.0,1,0.0
16963,1,Clientes de compra en fin de semana,188,1,110.55000000000001,7,110.55000000000001,110.55000000000001,7.0,0.0,1,1.0
16965,0,Clientes estándar de bajo valor,227,1,192.07,25,192.07,192.07,25.0,0.0,1,0.0
16966,0,Clientes estándar de bajo valor,9,7,2154.97,8,307.8528571428571,278.65991379310344,1.1428571428571428,38.666666666666664,1,0.0
16967,0,Clientes estándar de bajo valor,190,1,319.02,21,319.02,319.02,21.0,0.0,1,0.0
16968,0,Clientes estándar de bajo valor,5,2,439.43,31,219.715,127.98932038834953,15.5,103.0,1,0.0
16969,0,Clientes estándar de bajo valor,40,3,650.41,42,216.8033333333333,128.37039473684212,14.0,76.0,1,0.0
16971,0,Clientes estándar de bajo valor,39,1,357.21,40,357.21,357.21,40.0,0.0,1,0.0
16976,0,Clientes estándar de bajo valor,268,1,251.51999999999998,2,251.51999999999998,251.51999999999998,2.0,0.0,1,0.0
16978,0,Clientes estándar de bajo valor,78,1,344.33,39,344.33,344.33,39.0,0.0,1,0.0
16979,0,Clientes estándar de bajo valor,4,6,1852.0,64,308.6666666666667,188.97959183673467,10.666666666666666,58.8,1,0.0
16980,0,Clientes estándar de bajo valor,256,2,1028.46,71,514.23,857.0500000000001,35.5,36.0,1,0.0
16982,0,Clientes estándar de bajo valor,61,1,384.06,22,384.06,384.06,22.0,0.0,1,0.0
16983,1,Clientes de compra en fin de semana,13,7,1905.87,112,272.26714285714286,160.15714285714284,16.0,59.5,1,1.0
16985,3,Clientes de alto valor,18,10,5464.12,62,546.412,480.71436950146625,6.2,37.888888888888886,1,0.11666666666666667
16986,3,Clientes de alto valor,30,2,1873.2,3,936.6,1873.2,1.5,1.0,1,0.0
16987,2,Clientes activos de valor medio,4,7,1616.8,74,230.97142857142856,240.11881188118812,10.571428571428571,33.666666666666664,1,0.28125
16988,1,Clientes de compra en fin de semana,6,1,126.12,7,126.12,126.12,7.0,0.0,1,1.0
16989,0,Clientes estándar de bajo valor,8,6,1133.25,7,188.875,237.74475524475525,1.1666666666666667,28.6,1,0.0
16990,0,Clientes estándar de bajo valor,219,1,179.0,1,179.0,179.0,1.0,0.0,1,0.0
16992,0,Clientes estándar de bajo valor,11,5,1614.31,84,322.86199999999997,176.74927007299272,16.8,68.5,1,0.0
16996,0,Clientes estándar de bajo valor,31,6,1456.96,13,242.82666666666668,135.32136222910216,2.1666666666666665,64.6,1,0.0
16997,0,Clientes estándar de bajo valor,289,3,702.0,7,234.0,569.1891891891892,2.3333333333333335,18.5,1,0.0
16998,0,Clientes estándar de bajo valor,150,4,295.0,1,73.75,57.096774193548384,0.25,51.666666666666664,1,0.0
16999,0,Clientes estándar de bajo valor,24,2,484.82,21,242.41,285.18823529411765,10.5,51.0,1,0.0
17001,3,Clientes de alto valor,1,11,3989.57,75,362.6881818181818,334.32150837988826,6.818181818181818,35.8,1,0.11834319526627218
17002,2,Clientes activos de valor medio,86,3,1493.73,41,497.91,218.59463414634146,13.666666666666666,102.5,1,0.2653061224489796
17004,0,Clientes estándar de bajo valor,47,2,1312.1399999999999,38,656.0699999999999,855.7434782608694,19.0,46.0,1,0.0
17006,2,Clientes activos de valor medio,5,4,781.78,37,195.445,330.3295774647887,9.25,23.666666666666668,1,0.29545454545454547
17007,0,Clientes estándar de bajo valor,51,6,889.9300000000001,50,148.3216666666667,86.96384364820848,8.333333333333334,61.4,1,0.15384615384615385
17010,0,Clientes estándar de bajo valor,19,1,195.36,11,195.36,195.36,11.0,0.0,1,0.0
17011,0,Clientes estándar de bajo valor,31,1,270.9,15,270.9,270.9,15.0,0.0,1,0.0
17014,0,Clientes estándar de bajo valor,9,3,583.4300000000001,63,194.4766666666667,301.7741379310345,21.0,29.0,1,0.0
17015,0,Clientes estándar de bajo valor,29,3,1838.61,182,612.87,351.3267515923567,60.666666666666664,78.5,1,0.0
17017,3,Clientes de alto valor,3,20,8694.26,88,434.713,704.9399999999999,4.4,19.473684210526315,1,0.04365079365079365
17018,2,Clientes activos de valor medio,41,2,920.1,15,460.05,96.85263157894737,7.5,285.0,1,0.625
17019,0,Clientes estándar de bajo valor,12,4,1258.08,166,314.52,105.72100840336134,41.5,119.0,1,0.0
17022,0,Clientes estándar de bajo valor,32,1,71.0,7,71.0,71.0,7.0,0.0,1,0.0
17024,0,Clientes estándar de bajo valor,46,3,95.85,2,31.95,25.674107142857142,0.6666666666666666,56.0,1,0.0
17025,0,Clientes estándar de bajo valor,61,3,357.77,8,119.25666666666666,34.29105431309904,2.6666666666666665,156.5,1,0.0
17026,1,Clientes de compra en fin de semana,186,2,154.83,4,77.415,25.244021739130435,2.0,184.0,1,0.75
17027,0,Clientes estándar de bajo valor,79,6,877.5600000000001,110,146.26000000000002,110.1539748953975,18.333333333333332,47.8,1,0.0
17029,1,Clientes de compra en fin de semana,111,2,716.0,1,358.0,170.47619047619048,0.5,126.0,1,1.0
17030,0,Clientes estándar de bajo valor,64,1,146.87,11,146.87,146.87,11.0,0.0,1,0.0
17031,0,Clientes estándar de bajo valor,12,2,380.35,19,190.175,79.7937062937063,9.5,143.0,1,0.0
17033,0,Clientes estándar de bajo valor,87,3,1030.14,24,343.38000000000005,113.20219780219782,8.0,136.5,1,0.0
17034,0,Clientes estándar de bajo valor,17,3,745.52,28,248.50666666666666,82.52988929889298,9.333333333333334,135.5,1,0.0
17035,0,Clientes estándar de bajo valor,246,2,433.53000000000003,27,216.76500000000001,197.0590909090909,13.5,66.0,1,0.0
17037,0,Clientes estándar de bajo valor,88,1,1267.32,75,1267.32,1267.32,75.0,0.0,1,0.0
17038,0,Clientes estándar de bajo valor,31,1,112.4,22,112.4,112.4,22.0,0.0,1,0.0
17040,0,Clientes estándar de bajo valor,138,1,449.73,15,449.73,449.73,15.0,0.0,1,0.0
17041,2,Clientes activos de valor medio,27,3,1055.69,58,351.8966666666667,94.82245508982037,19.333333333333332,167.0,1,0.3382352941176471
17042,0,Clientes estándar de bajo valor,3,5,1036.58,74,207.31599999999997,126.92816326530613,14.8,61.25,1,0.0
17043,0,Clientes estándar de bajo valor,33,4,1735.18,100,433.795,222.45897435897436,25.0,78.0,1,0.0
17044,0,Clientes estándar de bajo valor,26,1,948.48,6,948.48,948.48,6.0,0.0,1,0.0
17045,0,Clientes estándar de bajo valor,114,3,339.44,20,113.14666666666666,75.99402985074627,6.666666666666667,67.0,1,0.0
17046,0,Clientes estándar de bajo valor,158,1,642.02,22,642.02,642.02,22.0,0.0,1,0.0
17047,0,Clientes estándar de bajo valor,86,3,1100.9,59,366.9666666666667,275.225,19.666666666666668,60.0,1,0.0
17048,0,Clientes estándar de bajo valor,118,3,925.35,41,308.45,129.72196261682242,13.666666666666666,107.0,1,0.11627906976744186
17049,3,Clientes de alto valor,3,9,5655.03,201,628.3366666666666,621.4318681318681,22.333333333333332,34.125,1,0.06624605678233439
17050,1,Clientes de compra en fin de semana,97,6,3185.64,169,530.9399999999999,470.78423645320197,28.166666666666668,40.6,1,1.0
17051,1,Clientes de compra en fin de semana,195,1,240.89,40,240.89,240.89,40.0,0.0,1,1.0
17052,0,Clientes estándar de bajo valor,29,1,399.09,72,399.09,399.09,72.0,0.0,1,0.0
17053,0,Clientes estándar de bajo valor,131,1,498.48,13,498.48,498.48,13.0,0.0,1,0.0
17054,0,Clientes estándar de bajo valor,29,5,1356.33,64,271.26599999999996,187.5110599078341,12.8,54.25,1,0.0
17058,0,Clientes estándar de bajo valor,82,3,1179.89,51,393.2966666666667,224.02974683544306,17.0,79.0,1,0.0
17059,2,Clientes activos de valor medio,30,5,3080.39,292,616.078,271.7991176470588,58.4,85.0,1,0.4766536964980545
17060,0,Clientes estándar de bajo valor,267,1,234.24,5,234.24,234.24,5.0,0.0,1,0.0
17061,3,Clientes de alto valor,74,11,5232.2300000000005,57,475.65727272727275,987.21320754717,5.181818181818182,15.9,1,0.1111111111111111
17062,2,Clientes activos de valor medio,314,4,528.29,51,132.0725,283.0125,12.75,18.666666666666668,1,0.6323529411764706
17063,0,Clientes estándar de bajo valor,22,7,1461.14,66,208.73428571428573,163.56044776119404,9.428571428571429,44.666666666666664,1,0.0
17064,2,Clientes activos de valor medio,59,3,855.45,53,285.15000000000003,95.40334572490707,17.666666666666668,134.5,1,0.36065573770491804
17068,3,Clientes de alto valor,13,21,4545.89,115,216.47095238095238,383.0806179775281,5.476190476190476,17.8,1,0.18983050847457628
17069,3,Clientes de alto valor,29,9,2709.7000000000003,111,301.0777777777778,235.62608695652176,12.333333333333334,43.125,1,0.0
17070,0,Clientes estándar de bajo valor,115,1,304.24,62,304.24,304.24,62.0,0.0,1,0.0
17071,3,Clientes de alto valor,29,9,2429.03,102,269.89222222222224,259.3270462633452,11.333333333333334,35.125,1,0.15
17073,2,Clientes activos de valor medio,18,4,1444.84,141,361.21,471.14347826086953,35.25,30.666666666666668,1,0.31213872832369943
17075,0,Clientes estándar de bajo valor,18,4,834.12,62,208.53,83.412,15.5,100.0,1,0.0
17076,0,Clientes estándar de bajo valor,37,3,841.0799999999999,17,280.35999999999996,76.9280487804878,5.666666666666667,164.0,1,0.0
17078,0,Clientes estándar de bajo valor,37,2,375.86,27,187.93,375.86,13.5,0.0,1,0.0
17079,0,Clientes estándar de bajo valor,79,1,118.80000000000001,2,118.80000000000001,118.80000000000001,2.0,0.0,1,0.0
17080,0,Clientes estándar de bajo valor,23,2,287.62,8,143.81,34.933603238866404,4.0,247.0,1,0.0
17081,0,Clientes estándar de bajo valor,26,2,288.91,55,144.455,288.91,27.5,21.0,1,0.0
17082,1,Clientes de compra en fin de semana,34,2,2003.8500000000001,75,1001.9250000000001,210.93157894736842,37.5,285.0,1,0.7037037037037037
17083,0,Clientes estándar de bajo valor,110,3,1405.78,24,468.5933333333333,217.3886597938144,8.0,97.0,1,0.0
17085,2,Clientes activos de valor medio,124,5,1552.45,115,310.49,194.86820083682008,23.0,59.75,1,0.5945945945945946
17086,3,Clientes de alto valor,8,6,2050.08,76,341.68,1098.2571428571428,12.666666666666666,11.2,1,0.0
17088,0,Clientes estándar de bajo valor,29,4,1991.01,96,497.7525,265.468,24.0,75.0,1,0.0
17090,0,Clientes estándar de bajo valor,5,7,1974.65,45,282.09285714285716,169.2557142857143,6.428571428571429,58.333333333333336,1,0.0
17091,3,Clientes de alto valor,3,9,3827.76,119,425.3066666666667,314.61041095890414,13.222222222222221,45.625,1,0.0
17092,0,Clientes estándar de bajo valor,51,4,1774.03,99,443.5075,234.4533039647577,24.75,75.66666666666667,1,0.0
17094,0,Clientes estándar de bajo valor,323,1,302.0,14,302.0,302.0,14.0,0.0,1,0.0
17095,2,Clientes activos de valor medio,23,3,1324.16,69,441.3866666666667,127.32307692307693,23.0,156.0,1,0.4594594594594595
17096,0,Clientes estándar de bajo valor,16,4,1022.13,46,255.5325,124.65,11.5,82.0,1,0.0
17097,0,Clientes estándar de bajo valor,3,8,954.42,153,119.3025,78.87768595041322,19.125,51.857142857142854,0,0.009478672985781991
17100,0,Clientes estándar de bajo valor,19,2,971.74,65,485.87,971.74,32.5,0.0,1,0.0
17101,0,Clientes estándar de bajo valor,11,4,1621.73,28,405.4325,289.5946428571429,7.0,56.0,1,0.0
17102,0,Clientes estándar de bajo valor,262,1,25.5,1,25.5,25.5,1.0,0.0,1,0.0
17105,1,Clientes de compra en fin de semana,160,2,665.78,80,332.89,135.87346938775508,40.0,147.0,1,1.0
17109,0,Clientes estándar de bajo valor,30,6,881.29,107,146.88166666666666,130.23990147783252,17.833333333333332,40.6,1,0.0
17110,0,Clientes estándar de bajo valor,166,1,163.29999999999998,12,163.29999999999998,163.29999999999998,12.0,0.0,1,0.0
17111,1,Clientes de compra en fin de semana,48,1,231.61,29,231.61,231.61,29.0,0.0,1,1.0
17114,1,Clientes de compra en fin de semana,6,7,755.62,84,107.94571428571429,68.90151975683891,12.0,54.833333333333336,1,0.7008547008547008
17115,0,Clientes estándar de bajo valor,9,3,837.5,33,279.1666666666667,111.66666666666667,11.0,112.5,1,0.0
17117,0,Clientes estándar de bajo valor,289,1,116.2,9,116.2,116.2,9.0,0.0,1,0.0
17118,0,Clientes estándar de bajo valor,318,1,157.02,10,157.02,157.02,10.0,0.0,1,0.0
17119,0,Clientes estándar de bajo valor,4,2,606.91,35,303.455,325.1303571428571,17.5,56.0,1,0.0
17120,0,Clientes estándar de bajo valor,234,1,307.46,18,307.46,307.46,18.0,0.0,1,0.0
17122,0,Clientes estándar de bajo valor,120,1,138.32,7,138.32,138.32,7.0,0.0,1,0.0
17123,0,Clientes estándar de bajo valor,162,1,345.3,9,345.3,345.3,9.0,0.0,1,0.0
17124,0,Clientes estándar de bajo valor,186,1,294.24,31,294.24,294.24,31.0,0.0,1,0.0
17125,0,Clientes estándar de bajo valor,51,1,230.5,34,230.5,230.5,34.0,0.0,1,0.0
17126,1,Clientes de compra en fin de semana,153,5,989.45,187,197.89000000000001,141.35,37.4,52.5,1,1.0
17128,1,Clientes de compra en fin de semana,335,1,157.09,14,157.09,157.09,14.0,0.0,1,1.0
17131,1,Clientes de compra en fin de semana,6,5,2463.17,78,492.634,1055.6442857142856,15.6,17.5,1,1.0
17133,3,Clientes de alto valor,16,7,4892.240000000001,13,698.8914285714287,584.7298804780877,1.8571428571428572,41.833333333333336,1,0.037037037037037035
17134,1,Clientes de compra en fin de semana,107,2,413.2,21,206.6,78.45569620253164,10.5,158.0,1,0.8260869565217391
17135,0,Clientes estándar de bajo valor,17,7,1139.73,34,162.81857142857143,96.31521126760563,4.857142857142857,59.166666666666664,1,0.0
17138,0,Clientes estándar de bajo valor,276,1,380.5,24,380.5,380.5,24.0,0.0,1,0.0
17140,0,Clientes estándar de bajo valor,248,1,454.12,16,454.12,454.12,16.0,0.0,1,0.0
17142,0,Clientes estándar de bajo valor,240,1,579.0,15,579.0,579.0,15.0,0.0,1,0.0
17144,0,Clientes estándar de bajo valor,2,2,984.57,42,492.285,355.8686746987952,21.0,83.0,1,0.0
17146,0,Clientes estándar de bajo valor,106,3,749.78,33,249.92666666666665,88.90671936758892,11.0,126.5,1,0.0
17147,0,Clientes estándar de bajo valor,23,4,1714.59,68,428.6475,177.98512110726642,17.0,96.33333333333333,1,0.0
17148,0,Clientes estándar de bajo valor,52,1,124.88,9,124.88,124.88,9.0,0.0,1,0.0
17152,2,Clientes activos de valor medio,195,3,1689.5,9,563.1666666666666,734.5652173913044,3.0,34.5,1,0.42857142857142855
17153,0,Clientes estándar de bajo valor,25,1,213.78,14,213.78,213.78,14.0,0.0,1,0.0
17154,1,Clientes de compra en fin de semana,76,1,329.34,23,329.34,329.34,23.0,0.0,1,1.0
17155,0,Clientes estándar de bajo valor,18,2,251.7,19,125.85,47.19375,9.5,160.0,1,0.0
17157,0,Clientes estándar de bajo valor,8,2,319.0,11,159.5,56.62721893491124,5.5,169.0,1,0.0
17158,0,Clientes estándar de bajo valor,33,3,1266.97,53,422.3233333333333,115.88140243902438,17.666666666666668,164.0,1,0.0
17159,2,Clientes activos de valor medio,22,3,1538.88,96,512.96,307.776,32.0,75.0,1,0.24752475247524752
17160,3,Clientes de alto valor,32,6,3518.03,111,586.3383333333334,502.5757142857143,18.5,42.0,1,0.0
17162,3,Clientes de alto valor,29,10,1715.46,81,171.546,185.7898916967509,8.1,30.77777777777778,1,0.16346153846153846
17163,0,Clientes estándar de bajo valor,22,2,293.1,3,146.55,154.26315789473685,1.5,57.0,1,0.0
17164,3,Clientes de alto valor,33,7,2467.35,92,352.4785714285714,307.13900414937757,13.142857142857142,40.166666666666664,1,0.0
17165,0,Clientes estándar de bajo valor,285,1,158.68,10,158.68,158.68,10.0,0.0,1,0.0
17166,0,Clientes estándar de bajo valor,39,2,206.34,11,103.17,37.516363636363636,5.5,165.0,1,0.0
17169,0,Clientes estándar de bajo valor,58,2,835.78,51,417.89,198.99523809523808,25.5,126.0,1,0.0
17171,0,Clientes estándar de bajo valor,290,1,224.91,16,224.91,224.91,16.0,0.0,1,0.0
17172,0,Clientes estándar de bajo valor,79,1,317.76,15,317.76,317.76,15.0,0.0,1,0.0
17173,2,Clientes activos de valor medio,6,8,3766.6,36,470.825,896.8095238095237,4.5,18.0,1,0.313953488372093
17174,0,Clientes estándar de bajo valor,218,1,59.9,4,59.9,59.9,4.0,0.0,1,0.0
17175,2,Clientes activos de valor medio,45,4,1443.69,42,360.9225,171.86785714285713,10.5,84.0,1,0.20634920634920634
17176,1,Clientes de compra en fin de semana,202,1,306.13,15,306.13,306.13,15.0,0.0,1,1.0
17179,0,Clientes estándar de bajo valor,179,3,711.79,56,237.26333333333332,116.68688524590164,18.666666666666668,91.5,1,0.0
17180,0,Clientes estándar de bajo valor,57,4,783.97,91,195.9925,90.45807692307693,22.75,86.66666666666667,1,0.0
17181,0,Clientes estándar de bajo valor,58,2,239.92000000000002,23,119.96000000000001,22.77721518987342,11.5,316.0,1,0.0
17183,2,Clientes activos de valor medio,8,6,3347.31,42,557.885,1024.6867346938775,7.0,19.6,1,0.4931506849315068
17186,0,Clientes estándar de bajo valor,47,2,144.0,1,72.0,144.0,0.5,14.0,1,0.0
17187,0,Clientes estándar de bajo valor,227,1,203.95,10,203.95,203.95,10.0,0.0,1,0.0
17188,3,Clientes de alto valor,12,7,2474.23,71,353.4614285714286,211.4726495726496,10.142857142857142,58.5,1,0.07142857142857142
17189,0,Clientes estándar de bajo valor,107,2,383.75,52,191.875,45.50395256916996,26.0,253.0,1,0.0
17190,0,Clientes estándar de bajo valor,59,2,444.74,19,222.37,89.54496644295303,9.5,149.0,1,0.0
17191,3,Clientes de alto valor,29,7,2093.68,163,299.09714285714284,184.73647058823528,23.285714285714285,56.666666666666664,1,0.0
17193,0,Clientes estándar de bajo valor,36,7,1699.3,17,242.75714285714284,361.55319148936167,2.4285714285714284,23.5,1,0.0
17194,0,Clientes estándar de bajo valor,361,1,226.78,25,226.78,226.78,25.0,0.0,1,0.0
17197,0,Clientes estándar de bajo valor,30,1,1013.01,29,1013.01,1013.01,29.0,0.0,1,0.0
17198,0,Clientes estándar de bajo valor,24,3,692.22,89,230.74,59.67413793103449,29.666666666666668,174.0,1,0.0
17201,0,Clientes estándar de bajo valor,54,1,289.78000000000003,38,289.78000000000003,289.78000000000003,38.0,0.0,1,0.0
17203,3,Clientes de alto valor,36,6,3560.08,116,593.3466666666667,3560.08,19.333333333333332,5.0,1,0.0
17204,0,Clientes estándar de bajo valor,176,4,1564.56,44,391.14,533.3727272727273,11.0,29.333333333333332,1,0.0
17205,0,Clientes estándar de bajo valor,54,1,384.08,13,384.08,384.08,13.0,0.0,1,0.0
17206,0,Clientes estándar de bajo valor,54,1,204.24,7,204.24,204.24,7.0,0.0,1,0.0
17211,1,Clientes de compra en fin de semana,27,8,2317.2200000000003,150,289.65250000000003,202.6723032069971,18.75,49.0,1,0.8151658767772512
17212,0,Clientes estándar de bajo valor,254,1,226.85,4,226.85,226.85,4.0,0.0,1,0.0
17213,2,Clientes activos de valor medio,41,7,2781.23,85,397.31857142857143,255.94141104294476,12.142857142857142,54.333333333333336,1,0.36942675159235666
17214,2,Clientes activos de valor medio,61,6,974.12,78,162.35333333333332,97.73779264214046,13.0,59.8,1,0.19
17217,0,Clientes estándar de bajo valor,235,1,113.5,9,113.5,113.5,9.0,0.0,1,0.0
17218,2,Clientes activos de valor medio,5,10,1951.97,146,195.197,160.87664835164836,14.6,40.44444444444444,1,0.5055350553505535
17219,0,Clientes estándar de bajo valor,32,1,114.23,24,114.23,114.23,24.0,0.0,1,0.0
17220,3,Clientes de alto valor,25,14,3187.55,303,227.68214285714288,281.2544117647059,21.642857142857142,26.153846153846153,1,0.0
17221,0,Clientes estándar de bajo valor,8,2,334.48,59,167.24,334.48,29.5,29.0,1,0.0
17222,0,Clientes estándar de bajo valor,66,1,328.65,27,328.65,328.65,27.0,0.0,1,0.0
17223,0,Clientes estándar de bajo valor,311,2,381.89,42,190.945,197.52931034482756,21.0,58.0,1,0.0
17226,0,Clientes estándar de bajo valor,309,1,393.49,21,393.49,393.49,21.0,0.0,1,0.0
17227,0,Clientes estándar de bajo valor,19,6,939.32,28,156.55333333333334,80.51314285714287,4.666666666666667,70.0,1,0.0
17228,3,Clientes de alto valor,16,8,1906.09,140,238.26125,160.17563025210083,17.5,51.0,1,0.0
17229,2,Clientes activos de valor medio,97,2,318.76,39,159.38,207.8869565217391,19.5,46.0,1,0.3191489361702128
17230,3,Clientes de alto valor,265,8,3638.41,51,454.80125,1148.9715789473685,6.375,13.571428571428571,1,0.17391304347826086
17231,3,Clientes de alto valor,13,10,3124.72,292,312.472,268.60057306590255,29.2,38.77777777777778,1,0.2184557438794727
17232,0,Clientes estándar de bajo valor,3,2,417.77,30,208.885,417.77,15.0,12.0,1,0.0
17233,0,Clientes estándar de bajo valor,36,1,190.88,25,190.88,190.88,25.0,0.0,1,0.0
17234,0,Clientes estándar de bajo valor,183,1,149.89,14,149.89,149.89,14.0,0.0,1,0.0
17235,0,Clientes estándar de bajo valor,26,2,550.0600000000001,24,275.03000000000003,47.555619596541796,12.0,347.0,1,0.0
17236,2,Clientes activos de valor medio,13,6,916.13,88,152.68833333333333,78.52542857142858,14.666666666666666,70.0,1,0.4380952380952381
17237,0,Clientes estándar de bajo valor,12,2,314.69,18,157.345,314.69,9.0,11.0,1,0.0
17238,3,Clientes de alto valor,3,17,3719.1,297,218.7705882352941,302.36585365853654,17.470588235294116,23.0625,1,0.0
17239,0,Clientes estándar de bajo valor,313,1,382.5,15,382.5,382.5,15.0,0.0,1,0.0
17242,1,Clientes de compra en fin de semana,109,2,1135.04,30,567.52,472.93333333333334,15.0,72.0,1,0.725
17244,0,Clientes estándar de bajo valor,54,1,954.9,31,954.9,954.9,31.0,0.0,1,0.0
17245,0,Clientes estándar de bajo valor,205,1,171.45000000000002,9,171.45000000000002,171.45000000000002,9.0,0.0,1,0.0
17247,0,Clientes estándar de bajo valor,16,1,280.09000000000003,53,280.09000000000003,280.09000000000003,53.0,0.0,1,0.0
17248,0,Clientes estándar de bajo valor,121,1,318.65,68,318.65,318.65,68.0,0.0,1,0.0
17250,0,Clientes estándar de bajo valor,4,2,381.97,55,190.985,44.41511627906977,27.5,258.0,1,0.0
17251,1,Clientes de compra en fin de semana,363,1,269.83,37,269.83,269.83,37.0,0.0,1,1.0
17252,0,Clientes estándar de bajo valor,117,2,348.90999999999997,86,174.45499999999998,149.53285714285713,43.0,70.0,1,0.0
17253,0,Clientes estándar de bajo valor,19,1,178.26,18,178.26,178.26,18.0,0.0,1,0.0
17254,0,Clientes estándar de bajo valor,5,2,271.19,100,135.595,271.19,50.0,11.0,1,0.0
17255,1,Clientes de compra en fin de semana,41,2,291.48,69,145.74,33.76216216216216,34.5,259.0,1,1.0
17256,0,Clientes estándar de bajo valor,108,2,240.0,12,120.0,35.1219512195122,6.0,205.0,1,0.0
17259,0,Clientes estándar de bajo valor,149,2,581.23,104,290.615,79.25863636363637,52.0,220.0,1,0.0
17262,0,Clientes estándar de bajo valor,53,5,1253.3600000000001,9,250.67200000000003,119.74777070063695,1.8,78.5,1,0.0
17263,1,Clientes de compra en fin de semana,209,1,63.440000000000005,23,63.440000000000005,63.440000000000005,23.0,0.0,1,1.0
17265,1,Clientes de compra en fin de semana,139,2,550.01,106,275.005,392.86428571428576,53.0,42.0,1,1.0
17266,0,Clientes estándar de bajo valor,3,3,296.58,60,98.86,61.36137931034483,20.0,72.5,1,0.0
17267,0,Clientes estándar de bajo valor,128,2,317.2,37,158.6,317.2,18.5,0.0,1,0.0
17268,0,Clientes estándar de bajo valor,108,4,763.64,3,190.91,166.0086956521739,0.75,46.0,1,0.16666666666666666
17272,0,Clientes estándar de bajo valor,43,4,2148.63,70,537.1575,292.995,17.5,73.33333333333333,1,0.0
17274,0,Clientes estándar de bajo valor,36,1,107.82,24,107.82,107.82,24.0,0.0,1,0.0
17277,0,Clientes estándar de bajo valor,228,2,1065.3500000000001,67,532.6750000000001,336.42631578947373,33.5,95.0,1,0.0
